id,Predicted score
433711,1
274122,1
463451,1
586374,1
603351,1
359603,0
137994,1
93385,1
287810,1
418313,1
269027,1
249646,1
402450,1
454677,1
334561,1
361017,1
100856,0
478599,1
97149,1
131083,0
256795,1
482963,1
433929,1
309488,1
428187,1
197607,1
461968,1
560987,1
473359,1
371295,1
418905,1
446372,1
156938,0
275538,1
485278,1
243506,1
505242,1
347041,1
340473,1
431518,1
244983,1
428266,1
458417,1
279570,1
81936,0
391036,1
413107,1
448572,1
418174,1
597853,1
365406,0
462005,0
368829,1
596871,1
318512,1
439457,1
498438,1
435177,1
342894,1
358303,1
405721,1
231119,0
215526,1
350688,1
577172,1
82725,0
393418,1
336840,1
394723,1
452567,1
406126,1
388356,1
354566,1
281965,1
600621,1
223656,1
432746,1
405999,1
473974,1
390738,1
500845,1
257064,1
418621,1
157782,0
80033,0
420040,1
392342,0
269670,1
243297,1
403497,0
444524,1
341563,1
463851,1
374172,1
20115,1
370006,1
542036,1
226538,1
464714,1
287700,1
515153,1
406641,1
269236,1
391874,1
65583,1
373824,1
189647,1
154513,1
394858,1
76935,1
589457,1
603854,1
371643,1
605507,1
479016,1
406217,1
271752,1
331713,1
426536,1
451160,1
601925,1
131347,0
142859,1
469585,1
321189,1
347957,1
605512,1
354363,1
500209,1
544444,1
88307,0
370401,1
415567,1
343659,1
519227,1
599823,1
345722,1
446816,1
306621,1
370785,1
353717,1
355276,1
196964,1
623258,0
466876,0
424323,1
466615,1
73029,1
509188,1
361517,1
342442,1
158127,0
251079,0
414021,1
331975,1
184736,1
388723,1
204830,0
408785,1
387605,1
338122,1
599192,1
169610,1
420347,1
412339,1
600920,1
273511,1
346845,1
170690,1
426170,1
601468,1
188921,1
266254,1
458698,1
420317,1
65265,1
431915,1
561666,1
406564,1
71800,1
43335,1
473021,1
374706,1
490294,1
338396,1
445187,1
443728,1
473621,1
601148,1
54298,1
351764,0
445319,1
542740,1
140521,0
576906,1
375943,1
308129,1
544163,1
344030,1
135374,0
481578,1
273602,1
158239,1
273059,1
386172,1
19065,1
69349,1
289397,1
362471,1
496855,1
601696,1
397599,1
502773,1
405706,1
209407,0
296103,1
416781,0
601501,1
593133,1
452972,1
385972,1
403640,1
578152,1
471636,1
599087,1
236458,1
477266,1
157856,1
358248,1
361560,1
399639,1
190500,1
481125,1
401041,1
147958,1
625051,0
347834,1
272833,1
360347,1
259103,1
328967,1
582306,1
246158,1
402065,1
598952,1
79184,0
225384,1
386432,1
386706,1
366053,1
346500,1
352450,1
342406,1
412093,1
482408,1
465896,1
432005,1
245566,1
540993,1
411727,1
213408,1
271945,1
412528,1
332595,0
414476,1
446185,1
396286,1
426233,1
204922,0
482837,1
257835,0
175470,1
377751,1
265934,1
402040,1
477743,1
381887,1
380468,1
178693,1
278189,0
344804,1
450386,1
348585,1
507531,1
393424,1
405802,1
522536,1
418050,1
333067,1
383315,1
433631,1
236970,1
411837,1
418302,1
429395,1
365752,1
254315,1
401213,1
101784,1
485720,1
354602,1
518021,1
350885,1
508346,1
358346,0
181282,1
318509,1
266238,1
448496,1
599624,1
175249,1
352928,1
140147,0
351511,1
352484,1
596814,1
97968,1
295601,1
177899,1
393984,1
259971,1
308516,1
416982,1
478665,1
328708,1
378346,1
313288,1
367083,0
486669,1
102511,1
469350,1
457776,1
460027,1
418071,1
478469,1
366107,1
244357,1
577757,1
450899,1
477520,1
360451,1
419612,1
380084,1
409903,1
429829,1
306519,1
461451,1
275178,0
412730,1
458812,1
74723,1
31907,1
312805,1
366020,1
376859,1
247849,1
260597,1
108418,1
324746,1
178167,1
420474,1
258527,1
336880,1
174546,1
395807,1
365648,1
257491,1
460861,1
492798,1
389916,1
584138,1
420776,1
446180,1
416833,1
411083,1
254207,1
408329,1
89663,1
395281,1
502284,0
277325,1
322100,1
551603,1
518368,0
333594,0
600803,1
399121,0
438492,1
403597,1
122729,1
128823,1
418074,1
375712,1
136173,1
385329,1
250568,1
409681,1
459048,1
583205,1
126320,1
213355,0
417500,1
461135,1
426569,1
318298,1
350088,1
223709,0
344707,1
318322,1
261407,1
372714,1
401102,1
275679,1
603764,1
396616,1
477724,1
475852,1
365136,1
556900,1
11655,1
358549,1
567969,1
599652,1
415447,1
406957,1
81034,0
301689,1
266636,1
412757,1
466258,1
417019,1
437595,1
227238,1
600791,1
167463,1
538811,1
395921,1
272290,1
223654,1
597393,1
278858,0
218197,1
405466,1
343672,1
575656,1
109897,1
479968,1
563476,1
281956,1
428140,1
130600,1
192356,1
413276,1
363326,1
289638,1
396370,0
410616,1
419114,1
356767,1
383910,1
487348,1
331578,1
386041,1
412696,1
303610,1
515771,1
422929,1
194729,1
417535,1
605096,1
368098,1
164094,1
395442,1
291231,1
198197,1
267041,1
106856,1
107392,1
517944,1
410737,1
408722,1
274655,1
592682,1
443615,0
401799,1
392993,1
351622,1
138480,1
445028,1
488812,1
577472,1
481708,1
86077,1
432774,1
462410,0
363210,1
604125,1
416989,1
300829,1
368770,1
406331,1
425209,1
452752,1
412866,0
483803,1
189457,1
120230,0
334438,1
601626,1
98004,1
354338,1
298850,1
330227,1
303530,1
109087,0
94740,0
415582,1
206784,1
243860,1
407668,1
429191,0
490262,1
264612,0
597199,1
316580,1
155271,1
321010,0
363210,1
384668,1
260221,1
417741,1
414250,1
475425,1
386451,1
621407,0
388827,1
527767,1
278065,1
523058,1
194725,1
398434,1
347426,1
316194,1
189039,0
365064,1
368361,1
549288,1
48278,1
425926,0
100196,0
479531,1
439382,1
357425,1
357083,1
598400,1
479046,1
394678,1
266916,1
397169,0
398055,1
490574,1
317964,0
374384,1
445957,1
169973,1
283125,0
359768,1
569859,1
331393,0
381368,1
545328,1
359477,1
35604,1
349346,1
289269,1
472055,1
190686,1
525812,1
505324,1
569085,1
473098,0
357980,1
244345,1
390922,1
417974,1
15293,1
457034,1
358415,0
437287,1
459370,1
371975,1
358277,1
409391,1
420423,1
341654,0
142199,1
238899,1
577486,1
601125,1
423514,1
421059,1
310060,1
394583,1
198179,1
392284,1
311396,1
369317,1
39854,1
54527,1
197809,1
420561,1
184478,1
432612,1
412833,0
488837,1
359543,0
377718,1
451455,0
389364,1
453084,1
168206,1
312768,1
478010,1
431989,1
272591,1
373807,1
367740,1
418030,1
397579,1
380032,1
351905,1
423871,0
293082,1
270536,1
405902,1
433163,1
383055,1
339705,1
415409,1
214090,0
296042,1
388171,1
208523,1
395550,1
351555,0
303137,1
228072,0
192030,0
538417,1
403140,0
344579,1
407037,1
332194,1
454506,1
531442,1
391945,1
543231,1
26241,1
382093,1
384495,1
412580,1
443256,1
597724,1
47559,1
602552,1
194051,1
391025,1
144005,1
235355,0
361768,1
440216,1
362241,1
179539,1
359251,1
157356,1
374285,0
448794,0
583355,1
386878,0
542313,1
381638,1
371161,1
464640,1
280369,1
225484,0
414210,1
346047,1
360787,1
585236,1
184216,0
393714,1
421244,1
178952,1
392620,0
417231,1
391804,1
398068,0
601205,1
352235,1
383074,1
547556,1
600276,1
99083,0
502609,1
292307,1
419920,1
140225,1
344985,1
276324,1
455542,1
490343,1
402561,1
578005,1
602546,1
487810,1
493123,1
482733,0
98733,1
466051,1
448261,1
427124,1
380134,1
263399,1
143163,1
513283,1
488545,1
6694,1
83807,0
376907,1
397995,1
329141,1
184690,1
433190,1
245148,1
304228,0
107242,1
322328,1
476176,1
407842,1
528918,0
574535,1
460358,1
415814,1
250661,1
439050,1
491663,1
494276,1
376479,1
588854,1
122984,1
160151,1
93686,1
573308,1
417160,1
432517,1
411475,1
391171,1
454987,1
596732,1
599956,1
385038,1
414763,1
343407,1
158677,1
413395,1
67589,1
423344,1
465992,1
322569,1
456116,1
48689,1
368732,1
302721,1
546111,1
530566,1
142476,1
386574,1
378690,1
600964,1
603520,1
600147,1
511823,1
549242,1
394880,1
413443,1
320468,0
524657,1
395767,1
363587,1
563326,1
549528,1
601801,1
370820,1
259997,0
214430,1
417956,1
371481,1
555881,1
451931,1
212958,1
449607,1
293336,1
205978,1
181745,1
110225,0
256504,1
305914,1
156542,1
472369,1
351558,1
138149,1
396532,1
193510,1
471169,1
598183,1
410324,1
254847,1
601834,1
483957,1
230276,1
98273,0
471986,1
140101,1
599097,1
423356,1
487062,1
491418,0
84114,0
210665,0
171272,1
250545,1
417529,1
352301,1
378837,1
80072,1
402745,1
236709,1
285319,1
522119,1
354020,0
439468,1
305001,1
19490,1
191473,1
211119,0
413192,1
586386,1
350818,1
603496,1
479551,1
398837,1
242645,1
407398,1
332951,1
65711,1
419773,1
154758,0
231753,0
338675,1
407458,1
380494,1
494952,1
517321,1
116658,0
365857,1
532934,1
409328,1
304389,0
107966,1
571737,0
419942,1
514408,1
450997,1
460551,1
599202,1
583887,1
113776,1
485525,1
594300,1
357188,1
397007,1
387173,1
330689,0
437399,1
500928,1
397941,1
95041,0
73556,0
104485,1
601354,1
601432,1
243496,1
408180,1
249748,1
599020,1
102408,1
183604,1
347991,1
356190,1
413073,0
466162,1
394850,1
343081,1
512801,1
418745,1
587187,1
349446,0
398990,1
354592,0
380690,1
386166,1
355674,0
386307,1
230405,1
378941,0
382784,1
366925,1
156582,1
339753,0
130972,1
89801,1
247013,1
182736,1
310186,1
603934,1
384541,1
301928,1
64200,1
297263,1
284994,1
293486,1
470342,0
340258,1
342702,1
459130,1
279627,1
383498,1
148039,1
610773,1
365941,1
319271,1
284683,1
343650,1
427060,1
420814,1
266037,1
421019,1
409761,1
312008,1
414088,1
221668,1
330985,1
601663,1
289216,1
599876,1
420143,1
172085,1
345135,1
404080,1
477749,1
230042,1
396078,1
380884,1
71637,1
281385,1
371527,0
602237,1
382410,1
161257,1
358482,1
126266,1
115119,1
299341,1
103159,1
94972,1
128988,0
472608,1
449408,1
419324,1
528130,0
555181,1
414367,1
352129,1
375800,1
557887,1
243562,1
357935,1
509793,1
385367,1
109572,0
270911,1
83307,0
409470,1
85518,1
464537,1
473294,1
419252,0
400821,1
355363,1
579258,1
373933,1
572958,1
377986,1
372266,1
433510,1
605223,1
287459,1
276151,0
415801,0
86334,1
400650,1
431566,1
158803,1
433906,1
509136,1
59721,1
394097,1
620896,0
269515,1
335755,0
320893,1
401140,1
461672,1
431713,1
618919,1
412990,1
75291,0
601392,1
487206,1
216854,1
478287,1
243992,0
136911,1
246443,1
490231,1
434538,1
203141,1
242806,1
273654,1
386546,1
163875,0
272630,1
522398,1
101960,1
479467,1
413302,1
259699,1
67066,1
565533,1
176166,1
67933,1
532051,1
155036,0
428850,1
422250,1
385626,1
373961,1
481924,1
408622,0
254563,1
184675,1
16702,1
418257,1
394873,1
340178,1
422869,1
417485,0
281692,1
178127,1
361542,1
36453,1
599168,1
497772,1
427551,1
33978,1
84561,1
485875,1
564850,1
412079,1
610985,1
350484,1
306927,1
429498,1
446458,1
473769,1
354918,1
396020,0
529610,1
221616,1
472246,1
261830,0
521604,1
472982,1
576688,1
87655,0
354029,0
276138,1
589482,1
417836,1
481150,1
442482,1
614371,1
167601,1
222381,1
417638,1
440757,1
555925,1
316773,1
334262,1
400849,1
527681,1
354198,1
420391,1
343210,1
349738,1
508140,1
243906,1
42218,1
377988,1
430312,1
561532,1
184346,1
249480,1
424118,1
304550,1
382110,0
375729,1
342893,1
62061,1
481585,1
409798,0
336250,1
159540,1
432414,1
590994,1
416024,1
187750,1
164416,1
517447,1
424479,1
604387,1
499808,0
122190,1
422113,1
419011,1
407554,1
389336,1
232292,1
475895,0
427394,0
538287,1
285370,1
600083,1
411571,1
268842,1
540713,1
330232,1
565668,1
351676,1
419650,1
413672,1
427653,1
486828,1
398513,1
392275,1
154254,0
389398,1
283335,1
431937,1
110800,1
340805,1
482182,1
247527,1
223969,1
370890,1
502303,1
428435,1
518410,1
487338,1
251125,0
417887,1
272035,0
275055,1
359792,1
487880,1
539659,1
315831,0
69436,1
118686,0
392396,1
427490,0
394058,1
416981,1
496974,1
358624,1
371015,1
376825,1
405266,1
128512,1
417192,1
537453,1
207119,1
489590,1
491354,1
483299,1
589128,1
379199,1
409548,1
263632,1
518113,1
395434,1
416379,1
371184,1
414557,1
407322,1
236691,1
380367,1
463446,1
471579,1
300168,1
287628,1
399521,1
395970,1
352781,1
285582,1
115506,1
360244,1
586548,1
399805,1
348265,1
226405,1
513741,1
93808,1
137035,1
398955,1
376317,1
208557,1
157842,1
403522,1
240199,1
518631,1
381961,1
363354,1
353709,1
504079,1
411686,1
395154,1
289475,1
391259,1
379867,1
262565,1
353357,1
38552,1
403960,1
352908,1
302924,1
421952,1
394622,1
518345,1
364425,1
212144,1
393952,1
473426,1
461802,1
323043,0
280852,1
406283,0
475318,0
415666,1
322930,1
121071,1
365317,1
424193,1
491958,1
272727,1
599540,1
422380,1
385046,1
202199,0
471049,1
383935,1
351213,1
580571,1
280606,1
349294,1
496275,1
112967,1
592006,1
300948,1
379761,1
372069,1
273841,1
236399,1
604990,1
364699,0
601074,1
267695,1
305728,1
392082,1
450241,1
325025,1
275915,1
404652,0
308463,1
489284,1
87884,0
318852,1
405497,1
548140,1
360346,1
394211,1
601094,1
184110,0
519428,1
413614,1
399856,1
249775,1
481439,1
131476,1
412300,1
493035,1
572708,1
274633,1
405182,1
512531,1
371457,1
551456,1
311850,0
217777,0
105393,1
475798,1
390702,1
421607,1
600052,1
206322,1
502867,1
361181,0
188694,1
320676,1
71712,1
342812,1
434635,1
414685,1
189473,1
378712,1
116687,1
174912,1
382889,1
601124,1
250024,1
363827,1
602136,1
272272,1
418633,1
469126,1
598302,1
58284,1
281447,1
508923,1
103533,1
540612,1
288889,1
416159,1
383965,0
400567,1
487059,1
611014,1
78933,1
461413,1
418401,1
255428,1
451704,1
497267,1
484987,1
132857,0
417574,1
612411,1
461201,1
494792,1
426067,1
380696,1
262628,1
141804,1
400003,1
239267,1
209440,1
267502,1
292766,1
386621,1
356474,1
402800,1
335152,0
405706,1
263945,1
199088,1
596801,1
417046,1
600908,1
241406,1
433773,1
398184,1
604211,1
304708,1
410727,1
376176,1
350316,1
262280,1
254337,1
292721,1
469877,1
507290,1
511821,1
412189,1
369278,0
408241,1
599769,1
385124,1
276117,1
460179,1
541313,1
537008,1
403078,1
417377,1
351583,1
427249,1
554205,1
48671,1
484814,1
97559,0
416000,1
576719,1
447472,1
281770,1
472491,1
111013,1
443404,1
464018,1
109320,0
428488,1
341118,1
318001,1
572235,1
562165,1
410860,1
400881,1
421117,1
553090,0
425836,1
172593,1
446702,1
371220,1
81341,1
491180,1
514082,1
293079,0
558377,1
413218,1
484254,1
597845,1
567040,1
277149,1
71190,1
489161,1
108625,1
363601,1
331412,1
141692,1
472490,1
530177,1
448003,1
490450,1
605296,1
476160,1
349764,0
224667,1
333501,1
436816,1
415301,1
427520,1
392696,0
550682,1
387334,1
83239,0
356518,1
315345,1
80268,0
389098,1
485244,1
416754,1
463070,1
601368,1
405350,1
171799,0
225635,1
353897,1
382148,1
498851,1
417580,1
555842,1
291708,1
180568,1
272437,1
185140,1
311756,1
452357,1
275576,0
381782,1
87954,0
358422,1
410657,1
132325,1
365946,1
81400,1
130522,0
349225,1
399616,1
454738,1
364275,1
457842,0
476321,1
495269,1
429674,1
295708,1
436106,1
209104,1
392730,1
414821,1
54514,1
158049,1
404997,0
598667,1
202947,1
584286,1
116626,1
288187,1
192712,0
388078,1
293105,1
563193,0
212772,1
456128,1
420795,1
336767,1
565874,1
324076,1
475815,1
383991,1
239177,1
380533,1
291281,1
511627,1
408082,1
381539,1
363379,1
178099,1
448314,1
240455,0
286383,1
112850,0
277295,1
413207,1
429249,1
166963,1
309593,1
413286,1
468944,1
235527,0
403416,1
347409,1
372707,1
426934,1
446052,1
391276,0
129445,0
565248,1
482178,1
62430,1
399579,1
534839,1
99593,1
278898,1
591793,1
119494,1
595569,1
398738,1
364401,0
455488,1
476797,1
406278,0
383443,1
484751,1
604515,1
604488,1
337298,1
295694,1
601134,1
268177,1
439097,1
396179,1
420495,1
294688,1
472241,1
475993,1
58539,1
529321,1
265390,1
83888,1
277017,0
394314,1
416847,1
354767,1
427035,1
382303,0
86822,0
362346,1
193886,1
414130,1
417844,1
601288,1
402456,1
542434,1
407978,1
457474,1
361488,1
386518,1
225992,0
283058,1
406450,1
356184,1
604190,1
419389,1
529152,0
530583,1
327437,1
391120,1
601455,1
419684,1
537753,1
103564,1
108654,0
501448,1
89769,1
139885,0
423897,1
431044,1
427008,1
58457,1
507553,1
411831,1
568676,1
396970,1
294032,0
265592,1
452260,1
183493,1
114742,1
166505,1
410598,1
221400,1
392534,1
498130,1
384708,1
334550,1
394962,1
573149,1
105174,0
410965,1
338882,1
416602,1
208916,1
468602,1
195352,1
519909,1
510562,0
418288,1
114605,0
423487,1
356131,1
453174,1
584413,1
94590,1
483668,1
409484,1
274921,1
402878,1
420556,1
167979,1
198510,1
387401,0
408598,1
491975,1
379271,1
460308,1
414861,1
295768,1
79669,1
532130,1
401917,1
448357,0
414057,1
124868,1
446276,1
487853,1
250583,1
372820,1
100487,1
581539,1
407296,0
478976,1
377484,1
22965,1
148114,1
217311,1
163213,1
523085,1
353186,1
578785,1
287144,1
340028,1
379636,1
406280,0
17827,1
417712,1
244536,1
139964,1
542177,1
208251,0
588352,1
445476,1
450566,0
83817,0
500432,1
350633,1
544131,1
343805,1
489343,1
604787,1
483752,1
309188,1
359408,1
250750,1
437871,0
247226,1
180959,1
271135,1
486175,1
351643,1
444120,1
354265,1
81380,0
369520,1
354144,1
352287,1
482825,1
464609,0
334633,1
519250,1
388709,1
605301,1
488722,1
110635,1
361279,1
603677,1
272619,1
420095,1
88505,1
78380,0
372173,0
139485,1
266339,1
543944,1
390049,1
338669,1
365174,1
420914,1
534762,1
383051,1
462784,1
84348,0
232079,1
293970,0
473355,1
577719,1
486304,1
418990,1
414002,1
394058,1
603032,1
407680,1
501014,0
606662,0
400567,1
423512,1
411188,1
412414,1
253333,1
566678,1
493387,1
256091,1
468251,1
488973,1
592316,1
519796,0
283812,1
487375,1
496353,1
314908,1
421199,1
599442,1
330996,1
169653,1
538956,1
501254,1
599183,1
271744,1
198708,0
423066,1
377208,1
234492,1
275620,1
355210,1
602447,1
270579,1
624450,0
399175,0
401597,0
376939,1
152247,1
603701,1
292493,1
346461,1
367947,1
569306,1
409440,1
601426,1
300061,1
244516,1
399213,1
341010,1
249158,1
595270,1
356060,1
399194,1
429113,0
603239,1
563660,1
356639,1
299041,1
369630,1
209501,1
114396,1
385228,1
138413,1
163455,1
212913,0
531017,1
484223,1
395086,1
398478,1
256695,1
602029,1
477946,1
98138,1
445449,1
98335,1
394567,1
603219,1
142212,1
264432,1
150523,1
491099,1
428484,1
381349,1
142888,1
249813,1
487494,1
53632,1
409225,1
415657,1
321463,1
530693,0
188003,1
483162,1
304178,1
9596,1
359339,1
174516,1
414170,1
83600,0
373222,1
471102,1
392910,1
470785,1
250435,1
361393,1
410321,1
397880,1
414549,1
460840,1
481301,1
408387,0
344256,1
362234,1
202495,1
615383,1
216337,0
386360,1
394370,1
354110,1
403078,1
457147,1
67405,1
479989,1
370329,0
387159,1
243314,1
398986,1
617123,1
429193,0
135081,1
309735,1
477999,1
440217,1
556650,1
329431,1
80473,0
417061,0
220641,1
366697,1
35984,1
549380,1
600031,1
421276,1
274211,1
561127,1
108887,1
334677,1
359890,1
506124,1
163022,0
239494,1
383770,1
501410,1
176150,1
424025,1
420617,1
303348,1
389414,1
499568,1
62518,1
574921,1
187106,1
459978,1
534558,1
178413,0
391873,1
406887,1
336166,0
355837,1
252055,1
261160,1
321351,1
485909,1
257001,1
399048,1
282162,1
464204,1
449360,1
357883,1
597001,1
586074,1
333985,1
509003,1
170321,1
453621,1
600021,1
372822,1
353598,1
157913,1
50850,1
178734,1
377160,1
340472,1
384549,1
351200,1
200593,1
414400,1
253089,1
448866,1
76001,1
81192,0
353255,1
332270,0
366292,1
558653,1
323935,1
374329,1
458192,1
396025,0
281685,1
311416,1
193802,1
339318,1
316553,0
80872,0
477688,1
217912,1
355055,1
432356,0
599323,1
227452,1
175844,1
153914,1
409373,0
461907,1
234326,1
545582,1
116608,1
409033,1
62260,1
283907,0
600450,1
227912,1
474406,1
96181,1
243170,1
224671,1
344015,1
596767,1
94821,1
117854,1
387458,1
137855,1
433905,1
418357,1
315312,1
444936,1
385350,0
236506,1
405918,1
395034,1
326670,0
125320,1
575715,0
473749,1
81405,1
75259,0
431615,1
483141,1
342145,1
410319,1
238179,1
93678,1
421474,1
229057,0
440643,1
473157,1
336712,1
416898,0
367905,1
344400,1
506401,1
550283,1
376529,1
199661,1
482177,1
502409,1
365886,0
111644,0
208844,1
599745,1
598751,1
409025,1
439801,1
160906,1
390232,1
204674,0
205388,1
493612,1
391739,1
288646,1
538036,1
471720,1
600303,1
112992,1
186576,1
411379,1
361435,1
411726,1
375163,1
452743,1
257153,1
305733,1
104838,1
247913,1
284312,1
422352,0
600164,1
196751,1
418968,1
469369,1
304512,0
343075,1
433695,0
386220,0
392247,1
106358,1
597538,1
340935,1
233554,1
360382,0
576683,1
135142,1
422735,1
417475,1
313771,1
400006,1
438774,1
129972,1
428382,0
599829,1
418156,1
424625,1
408860,1
494814,1
80566,0
423926,1
144309,1
236516,1
364683,1
403756,1
443281,1
321581,1
362354,1
441892,1
376507,1
258651,1
25307,1
156228,1
344391,1
552121,1
478589,1
484701,1
416034,1
421864,1
577696,0
556339,1
240558,1
402720,1
426961,1
582397,1
594993,1
411774,1
350510,1
111936,1
385320,1
425414,0
182555,1
42274,1
493822,1
539373,1
385629,1
466620,1
338591,1
316101,1
366698,0
405729,0
503559,1
194741,1
98291,0
120502,1
202706,0
594429,1
471107,1
90374,1
301373,1
294104,1
468008,1
257649,1
399335,1
550463,1
39840,1
415058,1
418492,1
433349,1
461018,1
481818,1
489153,1
446412,1
398319,1
341301,1
310823,1
141658,1
437308,1
460361,1
383652,1
349337,1
170103,1
256932,0
604536,1
447671,0
217606,1
222895,1
363026,1
361606,1
413020,1
283737,1
401981,1
572411,1
167935,1
349015,0
481393,1
465743,0
394262,1
548534,1
263136,1
426425,1
587242,1
262873,1
363260,1
160698,1
84414,1
389688,1
388771,1
351500,1
223567,1
296404,1
119778,1
458704,1
204551,1
416575,1
384429,1
383826,1
520103,0
416028,1
384392,1
302619,1
31767,1
316920,1
356135,1
214549,1
446302,1
565946,1
422990,1
144370,1
340220,1
248955,1
371664,1
318561,1
464621,1
204028,1
438344,1
418241,1
483345,0
364887,1
371667,1
229712,1
535500,1
319020,1
447801,1
206879,1
573062,1
603444,1
115358,1
604015,1
553925,1
403893,1
549171,1
600569,1
452396,1
600737,1
105929,0
453104,1
246935,1
519661,1
455381,1
246656,1
251722,1
212284,1
410009,1
479852,1
246594,1
399978,1
538190,1
604978,1
122550,0
348715,1
352364,1
475679,1
391020,1
142435,1
409722,1
272602,0
250976,1
595701,1
81153,0
22926,1
383675,1
345783,1
276836,1
211729,1
96993,1
532057,1
416385,0
343065,0
131082,1
567087,1
319458,1
387980,1
239648,1
246569,1
390917,1
480757,1
307028,1
275906,1
446977,1
394454,1
386354,1
601950,1
136153,1
330675,1
386877,1
605365,1
311044,1
310373,1
621062,1
411068,1
81179,0
415651,1
79949,0
381051,1
414369,1
83417,0
118880,1
107698,1
244319,1
444557,1
389379,1
599452,1
467905,1
253077,1
332319,1
327959,1
255168,1
353604,1
206628,1
620375,1
406190,1
54762,1
252872,1
492159,1
164712,1
435072,1
513957,1
540470,1
144897,1
466047,0
506947,1
312671,1
468826,1
470995,1
572029,1
258412,1
346435,1
420054,0
613809,1
305801,1
489494,1
354559,1
456498,1
522710,1
172510,1
351523,1
411341,1
243349,1
532338,1
571700,1
471105,1
270056,1
529709,1
388529,1
378700,1
353840,1
372934,0
264824,0
453933,1
214090,1
296855,1
581357,1
5690,1
343553,1
599860,1
346441,1
264762,1
330930,1
390810,1
388982,1
424984,0
602179,1
587236,1
598047,1
393883,1
151468,1
125450,1
490861,1
456881,0
176230,1
315848,1
376004,1
382512,1
230536,1
344577,0
416053,1
411156,1
324379,1
276350,1
178375,1
403682,1
471187,1
391499,1
245493,1
530901,1
92775,0
122783,1
403757,0
118746,0
481478,1
21986,1
341125,1
599283,1
423539,1
464210,1
139114,1
461709,1
258079,1
577154,1
384643,1
399378,1
419846,1
378978,1
193516,1
371564,1
317763,0
459888,1
398646,1
75328,0
394275,1
330614,1
176828,1
217233,1
570396,1
352612,1
352358,1
382541,0
62456,1
424483,0
529546,1
110479,1
374125,1
406350,1
355678,1
391694,0
279594,1
442196,1
477719,1
399641,1
604755,1
175446,1
487255,1
491330,1
599304,1
530231,1
138429,0
407977,1
378054,1
564480,1
138694,1
512621,1
124188,1
437571,1
373505,1
405716,1
274518,1
570388,1
96995,0
594971,1
399261,1
521292,1
588794,1
157768,1
428641,1
220545,0
439812,1
291313,1
443198,1
403919,1
515786,1
492675,1
431738,1
387315,1
577038,1
252896,1
392545,1
59751,1
213563,1
299895,1
364340,1
364309,0
623519,0
350722,0
376954,0
157413,1
407457,1
258571,0
422239,1
445078,1
139176,0
260004,1
81364,0
423730,1
383779,1
403601,1
373529,1
352193,1
563336,1
419566,1
330704,1
451072,1
282091,1
365432,1
475459,1
224664,1
529668,1
340300,0
415091,1
321719,1
273662,1
370633,1
416044,1
480937,1
229765,1
452953,1
363937,1
192073,1
514560,1
579613,1
370814,1
393773,1
362223,1
522633,1
375432,1
50087,1
351100,1
445222,1
418745,1
448011,1
325758,1
402177,0
411452,1
375627,0
170579,1
161125,1
364273,1
344645,1
408078,1
498208,1
252118,1
272119,1
458800,1
474261,1
326227,1
301141,1
462111,1
472746,1
366872,1
395231,1
418590,1
507761,1
176374,1
397581,1
227927,1
618860,0
423719,1
392737,1
384299,1
239055,0
425364,0
323055,0
266742,1
137766,1
562622,1
202518,1
257327,1
479333,1
86293,1
347482,1
602449,1
474596,1
459641,1
223961,0
446886,1
474894,1
417893,1
410790,0
400126,1
603247,1
139805,1
133066,1
137593,1
418627,1
75920,1
337197,1
419763,1
415605,1
351088,1
344003,1
413348,1
478123,1
465290,1
414949,1
329544,1
521248,1
27676,1
490218,1
235470,0
426370,1
411889,1
267522,1
465567,1
368811,1
390110,1
528051,1
304750,1
475301,1
410409,1
492921,1
318350,1
599200,1
481560,1
491390,1
389850,1
196732,1
135027,1
507876,1
451200,1
459559,1
315675,0
598039,1
414150,1
246588,1
233791,1
545707,1
348984,1
122452,0
486903,1
397466,1
382567,1
81735,0
438872,1
292804,1
397359,1
181911,1
463462,1
88203,1
364131,1
238544,1
329467,1
461717,1
378059,1
114455,1
411681,1
362701,1
327862,0
267007,1
480891,1
554282,1
415138,1
405975,1
378903,1
349072,1
463939,1
439192,1
433569,1
384201,1
359054,1
449149,1
370939,1
165356,1
347021,0
318626,1
207814,1
477874,1
30218,1
398028,1
339258,0
435811,1
472731,1
160874,0
519193,0
180409,1
271583,1
360588,1
483635,1
384300,1
486029,1
462995,1
265797,1
337841,1
408068,1
151859,0
318884,1
489377,1
381464,1
66390,1
334238,1
421097,1
409504,1
431196,0
411605,1
398259,1
394419,1
502199,1
429699,1
28169,1
392101,1
573250,1
80927,0
396336,1
525001,1
353681,1
62374,1
76826,1
615617,1
411481,0
461372,1
404690,1
599120,1
600688,1
383614,1
367350,1
415507,0
79830,1
43251,1
392814,1
161683,1
384264,0
579913,1
381632,1
298470,1
267224,1
441677,1
547728,1
339806,1
600806,1
414011,0
241804,1
336889,1
100326,1
605229,1
367105,1
489457,1
592285,1
245793,1
381909,1
513618,1
462754,1
328225,1
336434,1
373577,1
470093,0
98534,1
612991,1
143396,1
144267,1
198803,1
588372,1
443726,1
353482,1
123281,1
452647,0
451910,0
430256,1
599145,1
17837,1
598039,1
279926,1
355271,1
406120,1
420267,1
84564,0
449852,0
420214,1
567706,1
378720,1
426203,0
477998,1
377356,1
601864,1
